	PID	AGE	Y	CENSORED	SAT	VILLAGE_PAIR
0	1001	14	0	1	0	7.0
1	1001	15	0	1	0	7.0
2	1001	16	0	1	0	7.0
3	1001	17	0	1	0	7.0
4	1001	18	0	1	0	7.0
5	1001	19	0	1	0	7.0
6	1001	20	0	1	0	7.0
7	1001	21	0	1	0	7.0
8	1006	14	0	1	0	7.0
9	1006	15	0	1	0	7.0
10	1006	16	0	1	0	7.0
11	1006	17	0	1	0	7.0
12	1006	18	0	1	0	7.0
13	1006	19	0	1	0	7.0
14	1006	20	0	1	0	7.0
15	1006	21	0	1	0	7.0
16	1010	13	0	1	0	7.0
17	1010	14	0	1	0	7.0
18	1010	15	0	1	0	7.0
19	1010	16	0	1	0	7.0
20	1010	17	0	1	0	7.0
21	1010	18	0	1	0	7.0
22	1010	19	0	1	0	7.0
23	1010	20	0	1	0	7.0
24	1011	13	0	0	0	7.0
25	1011	14	0	0	0	7.0
26	1011	15	0	0	0	7.0
27	1011	16	0	0	0	7.0
28	1011	17	0	0	0	7.0
29	1011	18	1	0	0	7.0
30	1012	14	0	0	1	16.0
31	1012	15	1	0	1	16.0
32	1014	12	0	1	1	16.0
33	1014	13	0	1	1	16.0
34	1014	14	0	1	1	16.0
35	1014	15	0	1	1	16.0
36	1014	16	0	1	1	16.0
37	1014	17	0	1	1	16.0
38	1014	18	0	1	1	16.0
39	1015	17	0	1	1	16.0
40	1015	18	0	1	1	16.0
41	1015	19	0	1	1	16.0
42	1015	20	0	1	1	16.0
43	1015	21	0	1	1	16.0
44	1015	22	0	1	1	16.0
45	1015	23	0	1	1	16.0
46	1015	24	0	1	1	16.0
47	1016	15	0	1	1	16.0
48	1016	16	0	1	1	16.0
49	1016	17	0	1	1	16.0
50	1016	18	0	1	1	16.0
51	1016	19	0	1	1	16.0
52	1016	20	0	1	1	16.0
53	1016	21	0	1	1	16.0
54	1016	22	0	1	1	16.0
55	1019	13	0	0	1	16.0
56	1019	14	0	0	1	16.0
57	1019	15	0	0	1	16.0
58	1019	16	0	0	1	16.0
59	1019	17	1	0	1	16.0
60	1023	12	0	1	1	11.0
61	1023	13	0	1	1	11.0
62	1023	14	0	1	1	11.0
63	1023	15	0	1	1	11.0
64	1023	16	0	1	1	11.0
65	1023	17	0	1	1	11.0
66	1023	18	0	1	1	11.0
67	1023	19	0	1	1	11.0
68	1024	12	0	1	1	11.0
69	1024	13	0	1	1	11.0
70	1024	14	0	1	1	11.0
71	1024	15	0	1	1	11.0
72	1024	16	0	1	1	11.0
73	1024	17	0	1	1	11.0
74	1024	18	0	1	1	11.0
75	1024	19	0	1	1	11.0
76	1028	13	0	0	1	11.0
77	1028	14	0	0	1	11.0
78	1028	15	0	0	1	11.0
79	1028	16	0	0	1	11.0
80	1028	17	0	0	1	11.0
81	1028	18	0	0	1	11.0
82	1028	19	0	0	1	11.0
83	1028	20	1	0	1	11.0
84	1029	12	0	0	1	53.0
85	1029	13	0	0	1	53.0
86	1029	14	0	0	1	53.0
87	1029	15	1	0	1	53.0
88	1030	13	0	0	1	53.0
89	1030	14	0	0	1	53.0
90	1030	15	0	0	1	53.0
91	1030	16	0	0	1	53.0
92	1030	17	0	0	1	53.0
93	1030	18	1	0	1	53.0
94	1031	12	0	1	1	53.0
95	1031	13	0	1	1	53.0
96	1031	14	0	1	1	53.0
97	1031	15	0	1	1	53.0
98	1031	16	0	1	1	53.0
99	1031	17	0	1	1	53.0
100	1031	18	0	1	1	53.0
101	1031	19	0	1	1	53.0
102	1043	12	0	1	1	53.0
103	1043	13	0	1	1	53.0
104	1043	14	0	1	1	53.0
105	1043	15	0	1	1	53.0
106	1043	16	0	1	1	53.0
107	1043	17	0	1	1	53.0
108	1043	18	0	1	1	53.0
109	1043	19	0	1	1	53.0
110	1043	20	0	1	1	53.0
111	1044	17	1	0	0	23.0
112	1045	12	0	0	0	23.0
113	1045	13	0	0	0	23.0
114	1045	14	1	0	0	23.0
115	1046	15	0	0	0	23.0
116	1046	16	0	0	0	23.0
117	1046	17	0	0	0	23.0
118	1046	18	1	0	0	23.0
119	1047	12	0	0	0	23.0
120	1047	13	0	0	0	23.0
121	1047	14	0	0	0	23.0
122	1047	15	0	0	0	23.0
123	1047	16	0	0	0	23.0
124	1047	17	1	0	0	23.0
125	1052	19	0	1	0	23.0
126	1052	20	0	1	0	23.0
127	1052	21	0	1	0	23.0
128	1052	22	0	1	0	23.0
129	1052	23	0	1	0	23.0
130	1052	24	0	1	0	23.0
131	1052	25	0	1	0	23.0
132	1052	26	0	1	0	23.0
133	1053	12	0	1	0	23.0
134	1053	13	0	1	0	23.0
135	1053	14	0	1	0	23.0
136	1053	15	0	1	0	23.0
137	1053	16	0	1	0	23.0
138	1053	17	0	1	0	23.0
139	1053	18	0	1	0	23.0
140	1053	19	0	1	0	23.0
141	1054	13	0	1	0	23.0
142	1054	14	0	1	0	23.0
143	1054	15	0	1	0	23.0
144	1054	16	0	1	0	23.0
145	1054	17	0	1	0	23.0
146	1054	18	0	1	0	23.0
147	1054	19	0	1	0	23.0
148	1054	20	0	1	0	23.0
149	1055	15	0	0	0	23.0
150	1055	16	0	0	0	23.0
151	1055	17	0	0	0	23.0
152	1055	18	0	0	0	23.0
153	1055	19	1	0	0	23.0
154	1061	18	0	1	0	23.0
155	1061	19	0	1	0	23.0
156	1061	20	0	1	0	23.0
157	1061	21	0	1	0	23.0
158	1061	22	0	1	0	23.0
159	1061	23	0	1	0	23.0
160	1061	24	0	1	0	23.0
161	1061	25	0	1	0	23.0
162	1062	13	0	0	0	23.0
163	1062	14	0	0	0	23.0
164	1062	15	0	0	0	23.0
165	1062	16	0	0	0	23.0
166	1062	17	0	0	0	23.0
167	1062	18	1	0	0	23.0
168	1063	12	0	1	0	23.0
169	1063	13	0	1	0	23.0
170	1063	14	0	1	0	23.0
171	1063	15	0	1	0	23.0
172	1063	16	0	1	0	23.0
173	1063	17	0	1	0	23.0
174	1063	18	0	1	0	23.0
175	1064	12	0	1	0	23.0
176	1064	13	0	1	0	23.0
177	1064	14	0	1	0	23.0
178	1064	15	0	1	0	23.0
179	1064	16	0	1	0	23.0
180	1064	17	0	1	0	23.0
181	1064	18	0	1	0	23.0
182	1064	19	0	1	0	23.0
183	1065	16	0	0	0	23.0
184	1065	17	0	0	0	23.0
185	1065	18	0	0	0	23.0
186	1065	19	0	0	0	23.0
187	1065	20	0	0	0	23.0
188	1065	21	0	0	0	23.0
189	1065	22	0	0	0	23.0
190	1065	23	1	0	0	23.0
191	1067	12	0	1	0	23.0
192	1067	13	0	1	0	23.0
193	1067	14	0	1	0	23.0
194	1067	15	0	1	0	23.0
195	1067	16	0	1	0	23.0
196	1067	17	0	1	0	23.0
197	1067	18	0	1	0	23.0
198	1067	19	0	1	0	23.0
199	1067	20	0	1	0	23.0
200	1068	12	0	0	0	23.0
201	1068	13	0	0	0	23.0
202	1068	14	0	0	0	23.0
203	1068	15	0	0	0	23.0
204	1068	16	0	0	0	23.0
205	1068	17	1	0	0	23.0
206	1069	12	0	1	1	59.0
207	1069	13	0	1	1	59.0
208	1069	14	0	1	1	59.0
209	1069	15	0	1	1	59.0
210	1069	16	0	1	1	59.0
211	1069	17	0	1	1	59.0
212	1069	18	0	1	1	59.0
213	1069	19	0	1	1	59.0
214	1071	13	0	1	1	59.0
215	1071	14	0	1	1	59.0
216	1071	15	0	1	1	59.0
217	1071	16	0	1	1	59.0
218	1071	17	0	1	1	59.0
219	1071	18	0	1	1	59.0
220	1071	19	0	1	1	59.0
221	1071	20	0	1	1	59.0
222	1075	12	0	1	1	59.0
223	1075	13	0	1	1	59.0
224	1075	14	0	1	1	59.0
225	1075	15	0	1	1	59.0
226	1075	16	0	1	1	59.0
227	1075	17	0	1	1	59.0
228	1075	18	0	1	1	59.0
229	1075	19	0	1	1	59.0
230	1075	20	0	1	1	59.0
231	1079	12	0	1	1	59.0
232	1079	13	0	1	1	59.0
233	1079	14	0	1	1	59.0
234	1079	15	0	1	1	59.0
235	1079	16	0	1	1	59.0
236	1079	17	0	1	1	59.0
237	1079	18	0	1	1	59.0
238	1079	19	0	1	1	59.0
239	1080	12	0	0	1	59.0
240	1080	13	0	0	1	59.0
241	1080	14	0	0	1	59.0
242	1080	15	0	0	1	59.0
243	1080	16	0	0	1	59.0
244	1080	17	0	0	1	59.0
245	1080	18	1	0	1	59.0
246	1081	13	0	0	1	59.0
247	1081	14	0	0	1	59.0
248	1081	15	0	0	1	59.0
249	1081	16	0	0	1	59.0
250	1081	17	0	0	1	59.0
251	1081	18	1	0	1	59.0
252	1082	13	0	1	1	59.0
253	1082	14	0	1	1	59.0
254	1082	15	0	1	1	59.0
255	1082	16	0	1	1	59.0
256	1082	17	0	1	1	59.0
257	1082	18	0	1	1	59.0
258	1082	19	0	1	1	59.0
259	1082	20	0	1	1	59.0
260	1083	12	0	0	1	59.0
261	1083	13	0	0	1	59.0
262	1083	14	0	0	1	59.0
263	1083	15	0	0	1	59.0
264	1083	16	1	0	1	59.0
265	1086	13	0	0	1	59.0
266	1086	14	0	0	1	59.0
267	1086	15	1	0	1	59.0
268	1087	12	0	1	1	59.0
269	1087	13	0	1	1	59.0
270	1087	14	0	1	1	59.0
271	1087	15	0	1	1	59.0
272	1087	16	0	1	1	59.0
273	1087	17	0	1	1	59.0
274	1087	18	0	1	1	59.0
275	1087	19	0	1	1	59.0
276	1087	20	0	1	1	59.0
277	1088	13	0	0	1	59.0
278	1088	14	0	0	1	59.0
279	1088	15	0	0	1	59.0
280	1088	16	0	0	1	59.0
281	1088	17	0	0	1	59.0
282	1088	18	0	0	1	59.0
283	1088	19	0	0	1	59.0
284	1088	20	1	0	1	59.0
285	1090	13	0	1	1	59.0
286	1090	14	0	1	1	59.0
287	1090	15	0	1	1	59.0
288	1090	16	0	1	1	59.0
289	1090	17	0	1	1	59.0
290	1090	18	0	1	1	59.0
291	1090	19	0	1	1	59.0
292	1090	20	0	1	1	59.0
293	1091	12	0	0	1	59.0
294	1091	13	0	0	1	59.0
295	1091	14	0	0	1	59.0
296	1091	15	1	0	1	59.0
297	1106	13	0	1	1	59.0
298	1106	14	0	1	1	59.0
299	1106	15	0	1	1	59.0
300	1106	16	0	1	1	59.0
301	1106	17	0	1	1	59.0
302	1106	18	0	1	1	59.0
303	1106	19	0	1	1	59.0
304	1106	20	0	1	1	59.0
305	1110	13	0	0	1	38.0
306	1110	14	0	0	1	38.0
307	1110	15	0	0	1	38.0
308	1110	16	1	0	1	38.0
309	1111	14	0	0	1	38.0
310	1111	15	0	0	1	38.0
311	1111	16	1	0	1	38.0
312	1115	12	0	1	1	38.0
313	1115	13	0	1	1	38.0
314	1115	14	0	1	1	38.0
315	1115	15	0	1	1	38.0
316	1115	16	0	1	1	38.0
317	1115	17	0	1	1	38.0
318	1115	18	0	1	1	38.0
319	1115	19	0	1	1	38.0
320	1117	13	0	1	1	38.0
321	1117	14	0	1	1	38.0
322	1117	15	0	1	1	38.0
323	1117	16	0	1	1	38.0
324	1117	17	0	1	1	38.0
325	1117	18	0	1	1	38.0
326	1117	19	0	1	1	38.0
327	1117	20	0	1	1	38.0
328	1119	13	0	1	0	42.0
329	1119	14	0	1	0	42.0
330	1119	15	0	1	0	42.0
331	1119	16	0	1	0	42.0
332	1119	17	0	1	0	42.0
333	1119	18	0	1	0	42.0
334	1119	19	0	1	0	42.0
335	1119	20	0	1	0	42.0
336	1121	12	0	1	0	42.0
337	1121	13	0	1	0	42.0
338	1121	14	0	1	0	42.0
339	1121	15	0	1	0	42.0
340	1121	16	0	1	0	42.0
341	1121	17	0	1	0	42.0
342	1122	14	0	0	0	42.0
343	1122	15	0	0	0	42.0
344	1122	16	0	0	0	42.0
345	1122	17	1	0	0	42.0
346	1124	14	1	0	0	42.0
347	1125	12	0	1	0	42.0
348	1125	13	0	1	0	42.0
349	1125	14	0	1	0	42.0
350	1125	15	0	1	0	42.0
351	1125	16	0	1	0	42.0
352	1125	17	0	1	0	42.0
353	1125	18	0	1	0	42.0
354	1125	19	0	1	0	42.0
355	1126	13	0	1	0	42.0
356	1126	14	0	1	0	42.0
357	1126	15	0	1	0	42.0
358	1126	16	0	1	0	42.0
359	1126	17	0	1	0	42.0
360	1126	18	0	1	0	42.0
361	1126	19	0	1	0	42.0
362	1126	20	0	1	0	42.0
363	1127	12	0	0	0	42.0
364	1127	13	0	0	0	42.0
365	1127	14	0	0	0	42.0
366	1127	15	0	0	0	42.0
367	1127	16	0	0	0	42.0
368	1127	17	0	0	0	42.0
369	1127	18	1	0	0	42.0
370	1129	13	0	1	0	42.0
371	1129	14	0	1	0	42.0
372	1129	15	0	1	0	42.0
373	1129	16	0	1	0	42.0
374	1129	17	0	1	0	42.0
375	1129	18	0	1	0	42.0
376	1129	19	0	1	0	42.0
377	1129	20	0	1	0	42.0
378	1155	13	0	0	1	45.0
379	1155	14	0	0	1	45.0
380	1155	15	1	0	1	45.0
381	1156	12	0	1	1	45.0
382	1156	13	0	1	1	45.0
383	1156	14	0	1	1	45.0
384	1156	15	0	1	1	45.0
385	1156	16	0	1	1	45.0
386	1156	17	0	1	1	45.0
387	1156	18	0	1	1	45.0
388	1156	19	0	1	1	45.0
389	1158	14	0	0	1	45.0
390	1158	15	0	0	1	45.0
391	1158	16	0	0	1	45.0
392	1158	17	1	0	1	45.0
393	1159	12	0	1	1	45.0
394	1159	13	0	1	1	45.0
395	1159	14	0	1	1	45.0
396	1159	15	0	1	1	45.0
397	1159	16	0	1	1	45.0
398	1159	17	0	1	1	45.0
399	1159	18	0	1	1	45.0
400	1159	19	0	1	1	45.0
401	1162	14	0	1	1	45.0
402	1162	15	0	1	1	45.0
403	1162	16	0	1	1	45.0
404	1162	17	0	1	1	45.0
405	1162	18	0	1	1	45.0
406	1162	19	0	1	1	45.0
407	1162	20	0	1	1	45.0
408	1162	21	0	1	1	45.0
409	1163	12	0	0	1	45.0
410	1163	13	0	0	1	45.0
411	1163	14	0	0	1	45.0
412	1163	15	0	0	1	45.0
413	1163	16	1	0	1	45.0
414	1164	12	0	0	1	36.0
415	1164	13	0	0	1	36.0
416	1164	14	0	0	1	36.0
417	1164	15	0	0	1	36.0
418	1164	16	0	0	1	36.0
419	1164	17	1	0	1	36.0
420	1165	14	0	1	1	36.0
421	1165	15	0	1	1	36.0
422	1165	16	0	1	1	36.0
423	1165	17	0	1	1	36.0
424	1165	18	0	1	1	36.0
425	1165	19	0	1	1	36.0
426	1165	20	0	1	1	36.0
427	1165	21	0	1	1	36.0
428	1165	22	0	1	1	36.0
429	1166	14	0	0	1	36.0
430	1166	15	1	0	1	36.0
431	1171	12	0	1	1	36.0
432	1171	13	0	1	1	36.0
433	1171	14	0	1	1	36.0
434	1171	15	0	1	1	36.0
435	1171	16	0	1	1	36.0
436	1171	17	0	1	1	36.0
437	1171	18	0	1	1	36.0
438	1171	19	0	1	1	36.0
439	1173	12	0	0	1	43.0
440	1173	13	1	0	1	43.0
441	1174	14	0	1	1	43.0
442	1174	15	0	1	1	43.0
443	1174	16	0	1	1	43.0
444	1174	17	0	1	1	43.0
445	1174	18	0	1	1	43.0
446	1174	19	0	1	1	43.0
447	1174	20	0	1	1	43.0
448	1174	21	0	1	1	43.0
449	1175	12	0	1	1	43.0
450	1175	13	0	1	1	43.0
451	1175	14	0	1	1	43.0
452	1175	15	0	1	1	43.0
453	1175	16	0	1	1	43.0
454	1175	17	0	1	1	43.0
455	1175	18	0	1	1	43.0
456	1175	19	0	1	1	43.0
457	1176	12	0	0	1	43.0
458	1176	13	0	0	1	43.0
459	1176	14	0	0	1	43.0
460	1176	15	0	0	1	43.0
461	1176	16	1	0	1	43.0
462	1177	12	0	0	1	43.0
463	1177	13	0	0	1	43.0
464	1177	14	1	0	1	43.0
465	1178	12	0	1	1	43.0
466	1178	13	0	1	1	43.0
467	1178	14	0	1	1	43.0
468	1178	15	0	1	1	43.0
469	1178	16	0	1	1	43.0
470	1178	17	0	1	1	43.0
471	1178	18	0	1	1	43.0
472	1178	19	0	1	1	43.0
473	1179	13	0	1	1	43.0
474	1179	14	0	1	1	43.0
475	1179	15	0	1	1	43.0
476	1179	16	0	1	1	43.0
477	1179	17	0	1	1	43.0
478	1179	18	0	1	1	43.0
479	1179	19	0	1	1	43.0
480	1179	20	0	1	1	43.0
481	1181	12	0	0	1	22.0
482	1181	13	0	0	1	22.0
483	1181	14	0	0	1	22.0
484	1181	15	0	0	1	22.0
485	1181	16	0	0	1	22.0
486	1181	17	0	0	1	22.0
487	1181	18	0	0	1	22.0
488	1181	19	1	0	1	22.0
489	1190	12	0	1	1	13.0
490	1190	13	0	1	1	13.0
491	1190	14	0	1	1	13.0
492	1190	15	0	1	1	13.0
493	1190	16	0	1	1	13.0
494	1190	17	0	1	1	13.0
495	1190	18	0	1	1	13.0
496	1190	19	0	1	1	13.0
497	1192	14	0	1	1	13.0
498	1192	15	0	1	1	13.0
499	1192	16	0	1	1	13.0
500	1192	17	0	1	1	13.0
501	1192	18	0	1	1	13.0
502	1192	19	0	1	1	13.0
503	1192	20	0	1	1	13.0
504	1192	21	0	1	1	13.0
505	1192	22	0	1	1	13.0
506	1193	14	0	1	1	13.0
507	1193	15	0	1	1	13.0
508	1193	16	0	1	1	13.0
509	1193	17	0	1	1	13.0
510	1193	18	0	1	1	13.0
511	1193	19	0	1	1	13.0
512	1193	20	0	1	1	13.0
513	1193	21	0	1	1	13.0
514	1193	22	0	1	1	13.0
515	1194	12	0	1	1	13.0
516	1194	13	0	1	1	13.0
517	1194	14	0	1	1	13.0
518	1194	15	0	1	1	13.0
519	1194	16	0	1	1	13.0
520	1194	17	0	1	1	13.0
521	1194	18	0	1	1	13.0
522	1194	19	0	1	1	13.0
523	1195	12	0	1	1	13.0
524	1195	13	0	1	1	13.0
525	1195	14	0	1	1	13.0
526	1195	15	0	1	1	13.0
527	1195	16	0	1	1	13.0
528	1195	17	0	1	1	13.0
529	1195	18	0	1	1	13.0
530	1195	19	0	1	1	13.0
531	1196	12	0	1	1	13.0
532	1196	13	0	1	1	13.0
533	1196	14	0	1	1	13.0
534	1196	15	0	1	1	13.0
535	1196	16	0	1	1	13.0
536	1196	17	0	1	1	13.0
537	1196	18	0	1	1	13.0
538	1196	19	0	1	1	13.0
539	1196	20	0	1	1	13.0
540	1197	12	0	1	1	13.0
541	1197	13	0	1	1	13.0
542	1197	14	0	1	1	13.0
543	1197	15	0	1	1	13.0
544	1197	16	0	1	1	13.0
545	1197	17	0	1	1	13.0
546	1197	18	0	1	1	13.0
547	1197	19	0	1	1	13.0
548	1199	12	0	1	1	13.0
549	1199	13	0	1	1	13.0
550	1199	14	0	1	1	13.0
551	1199	15	0	1	1	13.0
552	1199	16	0	1	1	13.0
553	1199	17	0	1	1	13.0
554	1199	18	0	1	1	13.0
555	1199	19	0	1	1	13.0
556	1199	20	0	1	1	13.0
557	1200	12	0	1	1	13.0
558	1200	13	0	1	1	13.0
559	1200	14	0	1	1	13.0
560	1200	15	0	1	1	13.0
561	1200	16	0	1	1	13.0
562	1200	17	0	1	1	13.0
563	1200	18	0	1	1	13.0
564	1200	19	0	1	1	13.0
565	1200	20	0	1	1	13.0
566	1203	12	0	0	1	13.0
567	1203	13	0	0	1	13.0
568	1203	14	0	0	1	13.0
569	1203	15	0	0	1	13.0
570	1203	16	0	0	1	13.0
571	1203	17	0	0	1	13.0
572	1203	18	1	0	1	13.0
573	1209	12	0	0	0	43.0
574	1209	13	0	0	0	43.0
575	1209	14	0	0	0	43.0
576	1209	15	1	0	0	43.0
577	1210	15	0	0	0	43.0
578	1210	16	0	0	0	43.0
579	1210	17	0	0	0	43.0
580	1210	18	0	0	0	43.0
581	1210	19	0	0	0	43.0
582	1210	20	0	0	0	43.0
583	1210	21	1	0	0	43.0
584	1211	12	0	0	0	43.0
585	1211	13	1	0	0	43.0
586	1212	12	0	0	1	19.0
587	1212	13	0	0	1	19.0
588	1212	14	0	0	1	19.0
589	1212	15	0	0	1	19.0
590	1212	16	0	0	1	19.0
591	1212	17	0	0	1	19.0
592	1212	18	0	0	1	19.0
593	1212	19	1	0	1	19.0
594	1213	14	0	0	1	19.0
595	1213	15	0	0	1	19.0
596	1213	16	0	0	1	19.0
597	1213	17	0	0	1	19.0
598	1213	18	0	0	1	19.0
599	1213	19	0	0	1	19.0
600	1213	20	0	0	1	19.0
601	1213	21	1	0	1	19.0
602	1214	12	0	1	1	19.0
603	1214	13	0	1	1	19.0
604	1214	14	0	1	1	19.0
605	1214	15	0	1	1	19.0
606	1214	16	0	1	1	19.0
607	1214	17	0	1	1	19.0
608	1214	18	0	1	1	19.0
609	1214	19	0	1	1	19.0
610	1215	12	0	0	1	19.0
611	1215	13	0	0	1	19.0
612	1215	14	0	0	1	19.0
613	1215	15	1	0	1	19.0
614	1216	12	0	0	1	19.0
615	1216	13	0	0	1	19.0
616	1216	14	0	0	1	19.0
617	1216	15	0	0	1	19.0
618	1216	16	1	0	1	19.0
619	1217	15	0	1	1	19.0
620	1217	16	0	1	1	19.0
621	1217	17	0	1	1	19.0
622	1217	18	0	1	1	19.0
623	1217	19	0	1	1	19.0
624	1217	20	0	1	1	19.0
625	1217	21	0	1	1	19.0
626	1217	22	0	1	1	19.0
627	1222	12	0	0	1	50.0
628	1222	13	0	0	1	50.0
629	1222	14	1	0	1	50.0
630	1230	15	0	0	1	50.0
631	1230	16	0	0	1	50.0
632	1230	17	0	0	1	50.0
633	1230	18	0	0	1	50.0
634	1230	19	0	0	1	50.0
635	1230	20	1	0	1	50.0
636	1232	13	0	1	0	59.0
637	1232	14	0	1	0	59.0
638	1232	15	0	1	0	59.0
639	1232	16	0	1	0	59.0
640	1232	17	0	1	0	59.0
641	1232	18	0	1	0	59.0
642	1232	19	0	1	0	59.0
643	1232	20	0	1	0	59.0
644	1233	12	1	0	0	59.0
645	1234	12	0	1	0	59.0
646	1234	13	0	1	0	59.0
647	1234	14	0	1	0	59.0
648	1234	15	0	1	0	59.0
649	1234	16	0	1	0	59.0
650	1234	17	0	1	0	59.0
651	1234	18	0	1	0	59.0
652	1234	19	0	1	0	59.0
653	1235	13	0	0	0	59.0
654	1235	14	0	0	0	59.0
655	1235	15	0	0	0	59.0
656	1235	16	1	0	0	59.0
657	1236	12	0	1	0	59.0
658	1236	13	0	1	0	59.0
659	1236	14	0	1	0	59.0
660	1236	15	0	1	0	59.0
661	1236	16	0	1	0	59.0
662	1236	17	0	1	0	59.0
663	1236	18	0	1	0	59.0
664	1236	19	0	1	0	59.0
665	1239	12	0	1	0	59.0
666	1239	13	0	1	0	59.0
667	1239	14	0	1	0	59.0
668	1239	15	0	1	0	59.0
669	1239	16	0	1	0	59.0
670	1239	17	0	1	0	59.0
671	1239	18	0	1	0	59.0
672	1240	12	0	1	0	59.0
673	1240	13	0	1	0	59.0
674	1240	14	0	1	0	59.0
675	1240	15	0	1	0	59.0
676	1240	16	0	1	0	59.0
677	1240	17	0	1	0	59.0
678	1240	18	0	1	0	59.0
679	1240	19	0	1	0	59.0
680	1241	12	0	1	0	59.0
681	1241	13	0	1	0	59.0
682	1241	14	0	1	0	59.0
683	1241	15	0	1	0	59.0
684	1241	16	0	1	0	59.0
685	1241	17	0	1	0	59.0
686	1241	18	0	1	0	59.0
687	1241	19	0	1	0	59.0
688	1242	12	0	0	0	59.0
689	1242	13	0	0	0	59.0
690	1242	14	0	0	0	59.0
691	1242	15	0	0	0	59.0
692	1242	16	0	0	0	59.0
693	1242	17	0	0	0	59.0
694	1242	18	1	0	0	59.0
695	1243	14	0	0	0	59.0
696	1243	15	1	0	0	59.0
697	1244	13	0	0	0	59.0
698	1244	14	0	0	0	59.0
699	1244	15	0	0	0	59.0
700	1244	16	1	0	0	59.0
701	1245	12	0	1	0	59.0
702	1245	13	0	1	0	59.0
703	1245	14	0	1	0	59.0
704	1245	15	0	1	0	59.0
705	1245	16	0	1	0	59.0
706	1245	17	0	1	0	59.0
707	1245	18	0	1	0	59.0
708	1245	19	0	1	0	59.0
709	1251	13	0	0	0	59.0
710	1251	14	0	0	0	59.0
711	1251	15	0	0	0	59.0
712	1251	16	0	0	0	59.0
713	1251	17	0	0	0	59.0
714	1251	18	0	0	0	59.0
715	1251	19	1	0	0	59.0
716	1268	16	0	0	1	8.0
717	1268	17	0	0	1	8.0
718	1268	18	0	0	1	8.0
719	1268	19	0	0	1	8.0
720	1268	20	0	0	1	8.0
721	1268	21	0	0	1	8.0
722	1268	22	0	0	1	8.0
723	1268	23	1	0	1	8.0
724	1269	12	0	1	1	8.0
725	1269	13	0	1	1	8.0
726	1269	14	0	1	1	8.0
727	1269	15	0	1	1	8.0
728	1269	16	0	1	1	8.0
729	1269	17	0	1	1	8.0
730	1269	18	0	1	1	8.0
731	1269	19	0	1	1	8.0
732	1272	13	0	1	1	8.0
733	1272	14	0	1	1	8.0
734	1272	15	0	1	1	8.0
735	1272	16	0	1	1	8.0
736	1272	17	0	1	1	8.0
737	1272	18	0	1	1	8.0
738	1272	19	0	1	1	8.0
739	1272	20	0	1	1	8.0
740	1275	15	0	0	1	33.0
741	1275	16	0	0	1	33.0
742	1275	17	0	0	1	33.0
743	1275	18	0	0	1	33.0
744	1275	19	0	0	1	33.0
745	1275	20	0	0	1	33.0
746	1275	21	0	0	1	33.0
747	1275	22	1	0	1	33.0
748	1276	13	0	0	1	33.0
749	1276	14	0	0	1	33.0
750	1276	15	0	0	1	33.0
751	1276	16	0	0	1	33.0
752	1276	17	0	0	1	33.0
753	1276	18	0	0	1	33.0
754	1276	19	1	0	1	33.0
755	1277	12	0	0	1	33.0
756	1277	13	0	0	1	33.0
757	1277	14	0	0	1	33.0
758	1277	15	0	0	1	33.0
759	1277	16	0	0	1	33.0
760	1277	17	0	0	1	33.0
761	1277	18	0	0	1	33.0
762	1277	19	1	0	1	33.0
763	1278	12	0	0	1	33.0
764	1278	13	0	0	1	33.0
765	1278	14	0	0	1	33.0
766	1278	15	0	0	1	33.0
767	1278	16	0	0	1	33.0
768	1278	17	0	0	1	33.0
769	1278	18	0	0	1	33.0
770	1278	19	1	0	1	33.0
771	1279	13	0	1	1	33.0
772	1279	14	0	1	1	33.0
773	1279	15	0	1	1	33.0
774	1279	16	0	1	1	33.0
775	1279	17	0	1	1	33.0
776	1279	18	0	1	1	33.0
777	1279	19	0	1	1	33.0
778	1279	20	0	1	1	33.0
779	1280	12	0	0	1	33.0
780	1280	13	0	0	1	33.0
781	1280	14	1	0	1	33.0
782	1281	13	0	1	1	33.0
783	1281	14	0	1	1	33.0
784	1281	15	0	1	1	33.0
785	1281	16	0	1	1	33.0
786	1281	17	0	1	1	33.0
787	1281	18	0	1	1	33.0
788	1281	19	0	1	1	33.0
789	1281	20	0	1	1	33.0
790	1282	15	0	0	1	33.0
791	1282	16	0	0	1	33.0
792	1282	17	0	0	1	33.0
793	1282	18	0	0	1	33.0
794	1282	19	0	0	1	33.0
795	1282	20	0	0	1	33.0
796	1282	21	0	0	1	33.0
797	1282	22	1	0	1	33.0
798	1283	13	0	0	1	33.0
799	1283	14	0	0	1	33.0
800	1283	15	0	0	1	33.0
801	1283	16	0	0	1	33.0
802	1283	17	0	0	1	33.0
803	1283	18	0	0	1	33.0
804	1283	19	1	0	1	33.0
805	1285	14	0	0	1	33.0
806	1285	15	0	0	1	33.0
807	1285	16	1	0	1	33.0
808	1286	12	0	0	1	33.0
809	1286	13	0	0	1	33.0
810	1286	14	0	0	1	33.0
811	1286	15	1	0	1	33.0
812	1288	13	0	1	1	33.0
813	1288	14	0	1	1	33.0
814	1288	15	0	1	1	33.0
815	1288	16	0	1	1	33.0
816	1288	17	0	1	1	33.0
817	1288	18	0	1	1	33.0
818	1288	19	0	1	1	33.0
819	1288	20	0	1	1	33.0
820	1293	14	0	1	1	24.0
